patch_id,patch_id_s1,timestamp_s2,timestamp_s1,season_s2,season_s1,lon,lat,climatezone
S2A_MSIL2A_20171015T095031_18_42,S1A_IW_GRDH_1SDV_20171015T050950_33UXP_18_42,2017-10-15 09:50:31,2017-10-15 05:09:50,0.54908,0.54908,16.6472,48.2824,26
S2A_MSIL2A_20170704T112111_18_73,S1A_IW_GRDH_1SDV_20170706T064300_29SND_18_73,2017-07-04 11:21:11,2017-07-06 06:43:00,0.99382,0.9918,-8.74402,38.95523,8
S2B_MSIL2A_20170831T095029_7_41,S1A_IW_GRDH_1SDV_20170831T164243_33UXP_7_41,2017-08-31 09:50:29,2017-08-31 16:42:43,0.82474,0.82474,16.46965,48.2956,26
S2A_MSIL2A_20170803T094031_44_6,S1A_IW_GRDH_1SDV_20170802T163350_34TCR_44_6,2017-08-03 09:40:31,2017-08-02 16:33:50,0.93427,0.93724,19.10782,45.96771,26
S2A_MSIL2A_20170803T094031_87_61,S1A_IW_GRDH_1SDV_20170802T163325_34TCR_87_61,2017-08-03 09:40:31,2017-08-02 16:33:25,0.93427,0.93724,19.78654,45.38287,25
S2A_MSIL2A_20171002T112112_78_5,S1A_IW_GRDH_1SDV_20171004T183450_29SNB_78_5,2017-10-02 11:21:12,2017-10-04 18:34:50,0.63734,0.62424,-7.92901,37.88323,8
S2A_MSIL2A_20180228T101021_44_52,S1A_IW_GRDH_1SDV_20180228T154921_34WFS_44_52,2018-02-28 10:10:21,2018-02-28 15:49:21,0.55805,0.55805,24.17409,64.32445,27
S2B_MSIL2A_20170818T112109_61_20,S1A_IW_GRDH_1SDV_20170818T063514_29SNB_61_20,2017-08-18 11:21:09,2017-08-18 06:35:14,0.88173,0.88173,-8.1628,37.72289,8
S2B_MSIL2A_20180506T105029_70_14,S1A_IW_GRDH_1SDV_20180508T055029_31UER_70_14,2018-05-06 10:50:29,2018-05-08 05:50:29,0.92282,0.92919,4.18984,50.38972,15
S2A_MSIL2A_20180506T100031_72_32,S1A_IW_GRDH_1SDV_20180507T050948_33UWP_72_32,2018-05-06 10:00:31,2018-05-07 05:09:48,0.92282,0.92604,16.17506,48.39616,26
S2A_MSIL2A_20170803T094031_53_59,S1A_IW_GRDH_1SDV_20170802T163325_34TCR_53_59,2017-08-03 09:40:31,2017-08-02 16:33:25,0.93427,0.93724,19.26493,45.39774,14
S2B_MSIL2A_20170914T093029_88_78,S1A_IW_GRDH_1SDV_20170914T162516_34TEQ_88_78,2017-09-14 09:30:29,2017-09-14 16:25:16,0.74967,0.74967,22.33105,44.29806,26
S2A_MSIL2A_20170717T113321_67_52,S1B_IW_GRDH_1SDV_20170717T064630_29UPV_67_52,2017-07-17 11:33:21,2017-07-17 06:46:30,0.97567,0.97567,-6.26776,53.55064,15
S2B_MSIL2A_20180422T093029_19_82,S1A_IW_GRDH_1SDV_20180422T044621_34TEQ_19_82,2018-04-22 09:30:29,2018-04-22 04:46:21,0.86983,0.86983,21.29291,44.26223,26
S2B_MSIL2A_20180525T94031_7_49,S1B_IW_GRDH_1SDV_20180524T154016_35VNK_7_49,2018-05-25 09:40:31,2018-05-24 15:40:16,0.97251,0.97051,27.17488,62.59627,27
S2B_MSIL2A_20170927T94020_27_70,S1A_IW_GRDH_1SDV_20170928T161150_35ULB_27_70,2017-09-27 09:40:20,2017-09-28 16:11:50,0.66993,0.66343,24.37876,55.15737,26
S2B_MSIL2A_20170914T93030_5_59,S1A_IW_GRDH_1SDV_20170914T162451_34TEP_5_59,2017-09-14 09:30:30,2017-09-14 16:24:51,0.74967,0.74967,21.08154,43.61053,14
S2B_MSIL2A_20170914T93030_10_46,S1A_IW_GRDH_1SDV_20170914T162451_34TEP_10_46,2017-09-14 09:30:30,2017-09-14 16:24:51,0.74967,0.74967,21.15626,43.75092,26
S2A_MSIL2A_20171002T112112_89_75,S1A_IW_GRDH_1SDV_20171004T183450_29SNB_89_75,2017-10-02 11:21:12,2017-10-04 18:34:50,0.63734,0.62424,-7.7912,37.12479,8
S2B_MSIL2A_20170927T094019_16_54,S1A_IW_GRDH_1SDV_20170928T161150_35VLC_16_54,2017-09-27 09:40:19,2017-09-28 16:11:50,0.66993,0.66343,24.09353,56.2221,26
S2A_MSIL2A_20180413T095031_69_13,S1A_IW_GRDH_1SDV_20180413T161957_34UEG_69_13,2018-04-13 09:50:31,2018-04-13 16:19:57,0.82844,0.82844,22.32985,55.79298,26
S2A_MSIL2A_20170818T103021_7_56,S1B_IW_GRDH_1SDV_20170818T054218_32TMT_7_56,2017-08-18 10:30:21,2017-08-18 05:42:18,0.88173,0.88173,7.79716,47.23733,26
S2B_MSIL2A_20180515T112110_22_52,S1B_IW_GRDH_1SDV_20180515T063356_29SND_22_52,2018-05-15 11:21:10,2018-05-15 06:33:56,0.94941,0.94941,-8.68762,39.18218,8
S2B_MSIL2A_20180225T105019_86_30,S1A_IW_GRDH_1SDV_20180225T055027_31UER_86_30,2018-02-25 10:50:19,2018-02-25 05:50:27,0.53538,0.53538,4.45458,50.21403,15
S2B_MSIL2A_20180515T112109_28_57,S1B_IW_GRDH_1SDV_20180515T063421_29SNC_28_57,2018-05-15 11:21:09,2018-05-15 06:34:21,0.94941,0.94941,-8.60949,38.22652,8
S2A_MSIL2A_20180510T094031_40_81,S1B_IW_GRDH_1SDV_20180510T044232_35VLC_40_81,2018-05-10 09:40:31,2018-05-10 04:42:32,0.9353,0.9353,24.57587,55.9413,26
S2B_MSIL2A_20180224T112109_24_8,S1B_IW_GRDH_1SDV_20180225T064227_29SNC_24_8,2018-02-24 11:21:09,2018-02-25 06:42:27,0.52773,0.53538,-8.66186,38.75659,8
S2B_MSIL2A_20170914T93030_9_75,S1A_IW_GRDH_1SDV_20170914T162451_34TEP_9_75,2017-09-14 09:30:30,2017-09-14 16:24:51,0.74967,0.74967,21.14062,43.43759,26
S2A_MSIL2A_20170613T101032_81_36,S1B_IW_GRDH_1SDV_20170613T044822_34VER_81_36,2017-06-13 10:10:32,2017-06-13 04:48:22,0.99749,0.99749,22.97263,63.62055,27
S2A_MSIL2A_20171208T093351_8_28,S1A_IW_GRDH_1SDV_20171207T162450_34TEN_8_28,2017-12-08 09:33:51,2017-12-07 16:24:50,0.11651,0.12489,21.12499,43.04482,26
S2B_MSIL2A_20170801T095029_6_26,S1B_IW_GRDH_1SDV_20170801T164135_33TXN_6_26,2017-08-01 09:50:29,2017-08-01 16:41:35,0.94016,0.94016,16.43296,47.55862,26
S2A_MSIL2A_20180430T094031_57_52,S1B_IW_GRDH_1SDV_20180429T163254_34TCR_57_52,2018-04-30 09:40:31,2018-04-29 16:32:54,0.90212,0.89832,19.324,45.47423,25
S2A_MSIL2A_20180506T100031_24_55,S1A_IW_GRDH_1SDV_20180507T050948_33UWP_24_55,2018-05-06 10:00:31,2018-05-07 05:09:48,0.92282,0.92604,15.39503,48.15317,26
S2A_MSIL2A_20171101T94132_8_55,S1B_IW_GRDH_1SDV_20171101T153951_35VNJ_8_55,2017-11-01 09:41:32,2017-11-01 15:39:51,0.42359,0.42359,27.19206,61.63379,27
S2A_MSIL2A_20170816T095031_82_46,S1A_IW_GRDH_1SDV_20170816T161958_34UEG_82_46,2017-08-16 09:50:31,2017-08-16 16:19:58,0.88957,0.88957,22.56434,55.43435,26
S2A_MSIL2A_20171002T94032_53_87,S1B_IW_GRDH_1SDV_20170930T164112_34TCR_53_87,2017-10-02 09:40:32,2017-09-30 16:41:12,0.63734,0.65027,19.27412,45.09543,26
S2A_MSIL2A_20170803T094031_75_22,S1A_IW_GRDH_1SDV_20170802T163350_34TCR_75_22,2017-08-03 09:40:31,2017-08-02 16:33:50,0.93427,0.93724,19.59217,45.80189,26
S2A_MSIL2A_20170816T095031_29_41,S1A_IW_GRDH_1SDV_20170816T161958_34UEG_29_41,2017-08-16 09:50:31,2017-08-16 16:19:58,0.88957,0.88957,21.56003,55.49698,26
S2B_MSIL2A_20180326T112109_79_9,S1B_IW_GRDH_1SDV_20180327T183408_29SNB_79_9,2018-03-26 11:21:09,2018-03-27 18:34:08,0.73158,0.73731,-7.916,37.83985,8
S2A_MSIL2A_20180510T094031_7_62,S1A_IW_GRDH_1SDV_20180509T160338_35VLC_7_62,2018-05-10 09:40:31,2018-05-09 16:03:38,0.9353,0.93228,23.9265,56.13176,26
S2A_MSIL2A_20180430T094031_53_66,S1B_IW_GRDH_1SDV_20180429T163254_34TCR_53_66,2018-04-30 09:40:31,2018-04-29 16:32:54,0.90212,0.89832,19.26724,45.32216,14
S2A_MSIL2A_20170905T095031_17_85,S1B_IW_GRDH_1SDV_20170907T043202_35VNL_17_85,2017-09-05 09:50:31,2017-09-07 04:32:02,0.79928,0.78867,27.4157,63.10575,27
S2B_MSIL2A_20170831T095029_9_54,S1A_IW_GRDH_1SDV_20170831T164243_33UXP_9_54,2017-08-31 09:50:29,2017-08-31 16:42:43,0.82474,0.82474,16.4979,48.15488,26
S2A_MSIL2A_20180413T095031_32_61,S1A_IW_GRDH_1SDV_20180413T161957_34UEG_32_61,2018-04-13 09:50:31,2018-04-13 16:19:57,0.82844,0.82844,21.61366,55.28106,26
S2B_MSIL2A_20180428T095029_2_67,S1A_IW_GRDH_1SDV_20180428T164218_33TXN_2_67,2018-04-28 09:50:29,2018-04-28 16:42:18,0.89445,0.89445,16.35778,47.11682,26
S2B_MSIL2A_20171206T094349_46_56,S1B_IW_GRDH_1SDV_20171206T163254_34TCR_46_56,2017-12-06 09:43:49,2017-12-06 16:32:54,0.13327,0.13327,19.15661,45.42845,14
S2B_MSIL2A_20170906T101020_81_86,S1A_IW_GRDH_1SDV_20170906T155749_34WFS_81_86,2017-09-06 10:10:20,2017-09-06 15:57:49,0.79401,0.79401,25.03688,63.93649,27
S2B_MSIL2A_20180421T100029_67_48,S1A_IW_GRDH_1SDV_20180421T165046_33TWN_67_48,2018-04-21 10:00:29,2018-04-21 16:50:46,0.86549,0.86549,16.07169,47.32502,26
S2B_MSIL2A_20180421T100030_32_9,S1A_IW_GRDH_1SDV_20180421T165021_33TWM_32_9,2018-04-21 10:00:30,2018-04-21 16:50:21,0.86549,0.86549,15.51129,46.84998,26
S2B_MSIL2A_20170818T112109_61_28,S1A_IW_GRDH_1SDV_20170818T063514_29SNB_61_28,2017-08-18 11:21:09,2017-08-18 06:35:14,0.88173,0.88173,-8.16378,37.63637,8
S2A_MSIL2A_20180318T093031_55_66,S1B_IW_GRDH_1SDV_20180318T043418_35UMB_55_66,2018-03-18 09:30:31,2018-03-18 04:34:18,0.68389,0.68389,26.47426,55.22755,26
S2B_MSIL2A_20170829T105019_35_0,S1A_IW_GRDH_1SDV_20170830T174044_31UER_35_0,2017-08-29 10:50:19,2017-08-30 17:40:44,0.83417,0.82948,3.60096,50.54535,15
S2B_MSIL2A_20171219T095409_82_76,S1B_IW_GRDH_1SDV_20171220T050937_33TWN_82_76,2017-12-19 09:54:09,2017-12-20 05:09:37,0.02388,0.01543,16.30243,47.02027,26
S2A_MSIL2A_20170717T113321_37_42,S1B_IW_GRDH_1SDV_20170717T064630_29UPV_37_42,2017-07-17 11:33:21,2017-07-17 06:46:30,0.97567,0.97567,-6.80512,53.6696,15
S2B_MSIL2A_20170829T105019_79_29,S1A_IW_GRDH_1SDV_20170829T055029_31UER_79_29,2017-08-29 10:50:19,2017-08-29 05:50:29,0.83417,0.83417,4.33718,50.22623,15
S2A_MSIL2A_20171221T112501_6_50,S1A_IW_GRDH_1SDV_20171221T064303_29SND_6_50,2017-12-21 11:25:01,2017-12-21 06:43:03,0.00699,0.00699,-8.90989,39.20419,8
S2A_MSIL2A_20180506T100031_87_11,S1A_IW_GRDH_1SDV_20180507T050948_33UWP_87_11,2018-05-06 10:00:31,2018-05-07 05:09:48,0.92282,0.92604,16.42449,48.62006,26
S2B_MSIL2A_20180220T114339_60_39,S1A_IW_GRDH_1SDV_20180219T063851_29UPV_60_39,2018-02-20 11:43:39,2018-02-19 06:38:51,0.49672,0.48886,-6.38577,53.69354,15
S2B_MSIL2A_20170927T94020_59_88,S1A_IW_GRDH_1SDV_20170928T161125_35ULB_59_88,2017-09-27 09:40:20,2017-09-28 16:11:25,0.66993,0.66343,24.99075,54.97485,26
S2A_MSIL2A_20170818T103021_68_46,S1A_IW_GRDH_1SDV_20170819T053446_32TMT_68_46,2017-08-18 10:30:21,2017-08-19 05:34:46,0.88173,0.87772,8.76379,47.35138,26
S2A_MSIL2A_20171101T094131_15_2,S1B_IW_GRDH_1SDV_20171101T154016_35VNK_15_2,2017-11-01 09:41:31,2017-11-01 15:40:16,0.42359,0.42359,27.3681,63.10212,27
S2A_MSIL2A_20180506T100031_73_7,S1A_IW_GRDH_1SDV_20180507T050948_33UWP_73_7,2018-05-06 10:00:31,2018-05-07 05:09:48,0.92282,0.92604,16.19761,48.66582,26
S2B_MSIL2A_20170825T093029_23_68,S1A_IW_GRDH_1SDV_20170826T163327_34TEQ_23_68,2017-08-25 09:30:29,2017-08-26 16:33:27,0.85232,0.84787,21.35395,44.4133,14
S2B_MSIL2A_20170914T093029_64_40,S1A_IW_GRDH_1SDV_20170914T162451_34TEP_64_40,2017-09-14 09:30:29,2017-09-14 16:24:51,0.74967,0.74967,21.96211,43.8118,26
S2B_MSIL2A_20180525T94031_65_24,S1A_IW_GRDH_1SDV_20180525T153234_35VNK_65_24,2018-05-25 09:40:31,2018-05-25 15:32:34,0.97251,0.97251,28.54393,62.85719,27
S2A_MSIL2A_20171221T112501_21_51,S1A_IW_GRDH_1SDV_20171221T064303_29SND_21_51,2017-12-21 11:25:01,2017-12-21 06:43:03,0.00699,0.00699,-8.70147,39.19303,8
S2A_MSIL2A_20170717T113321_75_51,S1B_IW_GRDH_1SDV_20170717T064630_29UPV_75_51,2017-07-17 11:33:21,2017-07-17 06:46:30,0.97567,0.97567,-6.12231,53.55802,15
S2B_MSIL2A_20171219T095409_71_81,S1B_IW_GRDH_1SDV_20171220T050937_33TWN_71_81,2017-12-19 09:54:09,2017-12-20 05:09:37,0.02388,0.01543,16.12764,46.96813,26
S2A_MSIL2A_20171104T095201_2_7,S1A_IW_GRDH_1SDV_20171104T165048_33TXN_2_7,2017-11-04 09:52:01,2017-11-04 16:50:48,0.39974,0.39974,16.37455,47.76449,26
S2B_MSIL2A_20170808T094029_23_13,S1A_IW_GRDH_1SDV_20170808T043459_35ULA_23_13,2017-08-08 09:40:29,2017-08-08 04:34:59,0.91838,0.91838,24.3225,54.87189,26
S2B_MSIL2A_20170914T93030_52_54,S1A_IW_GRDH_1SDV_20170914T162451_34TEP_52_54,2017-09-14 09:30:30,2017-09-14 16:24:51,0.74967,0.74967,21.78112,43.66191,26
S2B_MSIL2A_20180421T114349_60_85,S1A_IW_GRDH_1SDV_20180420T063917_29UPU_60_85,2018-04-21 11:43:49,2018-04-20 06:39:17,0.86549,0.86108,-6.46865,52.30015,15
S2B_MSIL2A_20180525T94031_39_40,S1B_IW_GRDH_1SDV_20180524T154016_35VNK_39_40,2018-05-25 09:40:31,2018-05-24 15:40:16,0.97251,0.97051,27.92562,62.69026,27
S2B_MSIL2A_20180509T092029_26_17,S1A_IW_GRDH_1SDV_20180511T043832_34TFN_26_17,2018-05-09 09:20:29,2018-05-11 04:38:32,0.93228,0.93826,22.62101,43.15227,26
S2A_MSIL2A_20171002T094031_53_13,S1B_IW_GRDH_1SDV_20170930T164112_34TCR_53_13,2017-10-02 09:40:31,2017-09-30 16:41:12,0.63734,0.65027,19.24953,45.89436,26
S2A_MSIL2A_20180430T094031_73_45,S1B_IW_GRDH_1SDV_20180429T163254_34TCR_73_45,2018-04-30 09:40:31,2018-04-29 16:32:54,0.90212,0.89832,19.56764,45.55316,25
S2B_MSIL2A_20180326T112109_16_10,S1A_IW_GRDH_1SDV_20180327T064301_29SNB_16_10,2018-03-26 11:21:09,2018-03-27 06:43:01,0.73158,0.73731,-8.77521,37.83381,8
S2A_MSIL2A_20170803T094031_49_65,S1A_IW_GRDH_1SDV_20170802T163325_34TCR_49_65,2017-08-03 09:40:31,2017-08-02 16:33:25,0.93427,0.93724,19.20569,45.33201,14
S2B_MSIL2A_20180204T94160_25_10,S1A_IW_GRDH_1SDV_20180204T154856_35VNJ_25_10,2018-02-04 09:41:55,2018-02-04 15:48:56,0.36662,0.36662,27.5861,62.11743,27
S2A_MSIL2A_20170816T095031_12_13,S1A_IW_GRDH_1SDV_20170816T161958_34UEG_12_13,2017-08-16 09:50:31,2017-08-16 16:19:58,0.88957,0.88957,21.23896,55.79994,26
S2A_MSIL2A_20170803T094031_90_38,S1A_IW_GRDH_1SDV_20170802T163350_34TCR_90_38,2017-08-03 09:40:31,2017-08-02 16:33:50,0.93427,0.93724,19.82737,45.63173,26
S2B_MSIL2A_20171206T094349_77_35,S1B_IW_GRDH_1SDV_20171206T163254_34TCR_77_35,2017-12-06 09:43:49,2017-12-06 16:32:54,0.13327,0.13327,19.62649,45.66189,26
S2A_MSIL2A_20171002T112111_5_6,S1B_IW_GRDH_1SDV_20171004T064231_29SNC_5_6,2017-10-02 11:21:11,2017-10-04 06:42:31,0.63734,0.62424,-8.92425,38.77868,8
S2B_MSIL2A_20170829T105019_78_26,S1A_IW_GRDH_1SDV_20170829T055029_31UER_78_26,2017-08-29 10:50:19,2017-08-29 05:50:29,0.83417,0.83417,4.32126,50.25879,15
S2B_MSIL2A_20180502T093039_40_71,S1A_IW_GRDH_1SDV_20180430T162450_34TEP_40_71,2018-05-02 09:30:39,2018-04-30 16:24:50,0.90928,0.90212,21.6007,43.47932,26
S2B_MSIL2A_20170825T093029_24_77,S1A_IW_GRDH_1SDV_20170826T163327_34TEQ_24_77,2017-08-25 09:30:29,2017-08-26 16:33:27,0.85232,0.84787,21.36841,44.31602,26
S2B_MSIL2A_20170923T100019_52_18,S1B_IW_GRDH_1SDV_20170923T164942_33TWM_52_18,2017-09-23 10:00:19,2017-09-23 16:49:42,0.69543,0.69543,15.82458,46.75096,26
S2B_MSIL2A_20170927T094019_13_11,S1A_IW_GRDH_1SDV_20170928T161150_35ULB_13_11,2017-09-27 09:40:19,2017-09-28 16:11:50,0.66993,0.66343,24.06861,55.78679,26
S2A_MSIL2A_20171002T094031_90_13,S1B_IW_GRDH_1SDV_20170929T045327_34TCR_90_13,2017-10-02 09:40:31,2017-09-29 04:53:27,0.63734,0.65687,19.8217,45.90169,26
S2B_MSIL2A_20171206T094349_82_65,S1B_IW_GRDH_1SDV_20171206T163254_34TCR_82_65,2017-12-06 09:43:49,2017-12-06 16:32:54,0.13327,0.13327,19.7109,45.33883,14
S2B_MSIL2A_20180422T093029_6_83,S1A_IW_GRDH_1SDV_20180422T044621_34TEQ_6_83,2018-04-22 09:30:29,2018-04-22 04:46:21,0.86983,0.86983,21.09745,44.25176,26
S2A_MSIL2A_20180510T094031_63_60,S1A_IW_GRDH_1SDV_20180509T160338_35VLC_63_60,2018-05-10 09:40:31,2018-05-09 16:03:38,0.9353,0.93228,25.0058,56.17548,26
S2A_MSIL2A_20171015T095031_27_58,S1A_IW_GRDH_1SDV_20171015T050950_33UXP_27_58,2017-10-15 09:50:31,2017-10-15 05:09:50,0.54908,0.54908,16.7867,48.10757,26
S2B_MSIL2A_20170927T094019_54_60,S1A_IW_GRDH_1SDV_20170928T161150_35VLC_54_60,2017-09-27 09:40:19,2017-09-28 16:11:50,0.66993,0.66343,24.83197,56.17255,26
S2A_MSIL2A_20180318T093031_55_48,S1B_IW_GRDH_1SDV_20180318T043418_35UMB_55_48,2018-03-18 09:30:31,2018-03-18 04:34:18,0.68389,0.68389,26.47169,55.42164,26
S2A_MSIL2A_20180506T100031_88_79,S1A_IW_GRDH_1SDV_20180507T050948_33UWP_88_79,2018-05-06 10:00:31,2018-05-07 05:09:48,0.92282,0.92604,16.4203,47.88595,26
S2A_MSIL2A_20180225T114351_63_47,S1B_IW_GRDH_1SDV_20180225T063817_29UPU_63_47,2018-02-25 11:43:51,2018-02-25 06:38:17,0.53538,0.53538,-6.39176,52.70854,15
S2B_MSIL2A_20180421T100029_55_51,S1A_IW_GRDH_1SDV_20180421T165046_33TWN_55_51,2018-04-21 10:00:29,2018-04-21 16:50:46,0.86549,0.86549,15.88061,47.29425,26
S2B_MSIL2A_20180225T105019_79_23,S1A_IW_GRDH_1SDV_20180225T055027_31UER_79_23,2018-02-25 10:50:19,2018-02-25 05:50:27,0.53538,0.53538,4.339,50.29097,15
S2B_MSIL2A_20180421T114349_49_48,S1A_IW_GRDH_1SDV_20180420T063917_29UPU_49_48,2018-04-21 11:43:49,2018-04-20 06:39:17,0.86549,0.86108,-6.64079,52.70297,15
S2A_MSIL2A_20171002T094031_76_25,S1B_IW_GRDH_1SDV_20170929T045327_34TCR_76_25,2017-10-02 09:40:31,2017-09-29 04:53:27,0.63734,0.65687,19.60841,45.76968,26
S2A_MSIL2A_20171208T093351_4_79,S1B_IW_GRDH_1SDV_20171206T163204_34TEN_4_79,2017-12-08 09:33:51,2017-12-06 16:32:04,0.11651,0.13327,21.06547,42.49374,26
S2B_MSIL2A_20171219T095409_67_11,S1B_IW_GRDH_1SDV_20171220T050912_33TWN_67_11,2017-12-19 09:54:09,2017-12-20 05:09:12,0.02388,0.01543,16.07986,47.72446,26
S2B_MSIL2A_20170930T095019_76_50,S1B_IW_GRDH_1SDV_20170929T045032_34UEG_76_50,2017-09-30 09:50:19,2017-09-29 04:50:32,0.65027,0.65687,22.44901,55.39263,26
S2A_MSIL2A_20180430T094031_45_63,S1B_IW_GRDH_1SDV_20180429T163254_34TCR_45_63,2018-04-30 09:40:31,2018-04-29 16:32:54,0.90212,0.89832,19.14376,45.35263,14
S2A_MSIL2A_20170701T093031_24_23,S1B_IW_GRDH_1SDV_20170629T153202_35VPK_24_23,2017-07-01 09:30:31,2017-06-29 15:32:02,0.99631,0.99764,29.54241,62.85348,27
S2A_MSIL2A_20180228T101021_69_76,S1A_IW_GRDH_1SDV_20180228T154921_34WFS_69_76,2018-02-28 10:10:21,2018-02-28 15:49:21,0.55805,0.55805,24.7582,64.05182,27
S2A_MSIL2A_20171002T094031_37_28,S1B_IW_GRDH_1SDV_20170930T164112_34TCR_37_28,2017-10-02 09:40:31,2017-09-30 16:41:12,0.63734,0.65027,19.00797,45.72839,26
S2B_MSIL2A_20180515T094029_31_4,S1A_IW_GRDH_1SDV_20180516T044113_35VNJ_31_4,2018-05-15 09:40:29,2018-05-16 04:41:13,0.94941,0.95202,27.72563,62.1814,27
S2A_MSIL2A_20171002T094031_38_90,S1B_IW_GRDH_1SDV_20170930T164112_34TCS_38_90,2017-10-02 09:40:31,2017-09-30 16:41:12,0.63734,0.65027,19.0152,45.95911,26
S2B_MSIL2A_20170914T93030_56_68,S1A_IW_GRDH_1SDV_20170914T162451_34TEP_56_68,2017-09-14 09:30:30,2017-09-14 16:24:51,0.74967,0.74967,21.83854,43.51024,26
S2B_MSIL2A_20170914T093029_64_17,S1A_IW_GRDH_1SDV_20170914T162451_34TEP_64_17,2017-09-14 09:30:29,2017-09-14 16:24:51,0.74967,0.74967,21.96613,44.06026,26
S2B_MSIL2A_20170831T095029_36_46,S1A_IW_GRDH_1SDV_20170831T164243_33UXP_36_46,2017-08-31 09:50:29,2017-08-31 16:42:43,0.82474,0.82474,16.93657,48.2347,26
S2B_MSIL2A_20170824T100019_39_18,S1A_IW_GRDH_1SDV_20170824T165022_33TWM_39_18,2017-08-24 10:00:19,2017-08-24 16:50:22,0.85671,0.85671,15.62035,46.75225,26
S2B_MSIL2A_20171206T094349_66_89,S1B_IW_GRDH_1SDV_20171206T163254_34TCR_66_89,2017-12-06 09:43:49,2017-12-06 16:32:54,0.13327,0.13327,19.47288,45.07665,26
S2B_MSIL2A_20170923T100019_17_6,S1B_IW_GRDH_1SDV_20170923T164942_33TWM_17_6,2017-09-23 10:00:19,2017-09-23 16:49:42,0.69543,0.69543,15.27536,46.88319,26
S2B_MSIL2A_20180421T114349_53_59,S1A_IW_GRDH_1SDV_20180420T063917_29UPU_53_59,2018-04-21 11:43:49,2018-04-20 06:39:17,0.86549,0.86108,-6.57638,52.58297,15
S2A_MSIL2A_20180430T094031_74_73,S1B_IW_GRDH_1SDV_20180429T163254_34TCR_74_73,2018-04-30 09:40:31,2018-04-29 16:32:54,0.90212,0.89832,19.59055,45.251,26
S2A_MSIL2A_20170613T101032_83_66,S1B_IW_GRDH_1SDV_20170613T044822_34VER_83_66,2017-06-13 10:10:32,2017-06-13 04:48:22,0.99749,0.99749,22.99835,63.29698,27
S2B_MSIL2A_20180201T093219_2_60,S1B_IW_GRDH_1SDV_20180130T162407_34TEP_2_60,2018-02-01 09:32:19,2018-01-30 16:24:07,0.34129,0.32482,21.03692,43.59975,26
S2A_MSIL2A_20180413T095031_35_17,S1A_IW_GRDH_1SDV_20180413T161957_34UEG_35_17,2018-04-13 09:50:31,2018-04-13 16:19:57,0.82844,0.82844,21.67845,55.75517,26
S2B_MSIL2A_20180515T112109_21_40,S1B_IW_GRDH_1SDV_20180515T063421_29SNC_21_40,2018-05-15 11:21:09,2018-05-15 06:34:21,0.94941,0.94941,-8.70472,38.41065,8
S2B_MSIL2A_20170927T094019_8_54,S1A_IW_GRDH_1SDV_20170928T161150_35VLC_8_54,2017-09-27 09:40:19,2017-09-28 16:11:50,0.66993,0.66343,23.93893,56.21837,26
S2B_MSIL2A_20170914T093029_5_59,S1A_IW_GRDH_1SDV_20170914T162516_34TEQ_5_59,2017-09-14 09:30:29,2017-09-14 16:25:16,0.74967,0.74967,21.08279,44.51105,14
S2A_MSIL2A_20180510T094031_73_64,S1B_IW_GRDH_1SDV_20180510T155448_35VLC_73_64,2018-05-10 09:40:31,2018-05-10 15:54:48,0.9353,0.9353,25.20101,56.13534,26
S2B_MSIL2A_20180421T114349_54_90,S1A_IW_GRDH_1SDV_20180420T063917_29UPU_54_90,2018-04-21 11:43:49,2018-04-20 06:39:17,0.86549,0.86108,-6.57708,52.24847,15
S2B_MSIL2A_20170831T095029_20_34,S1A_IW_GRDH_1SDV_20170831T164243_33UXP_20_34,2017-08-31 09:50:29,2017-08-31 16:42:43,0.82474,0.82474,16.68238,48.36826,26
S2A_MSIL2A_20171015T095031_1_31,S1A_IW_GRDH_1SDV_20171015T050950_33UXP_1_31,2017-10-15 09:50:31,2017-10-15 05:09:50,0.54908,0.54908,16.3755,48.40473,26
S2A_MSIL2A_20171015T095031_8_70,S1A_IW_GRDH_1SDV_20171015T050950_33UXP_8_70,2017-10-15 09:50:31,2017-10-15 05:09:50,0.54908,0.54908,16.47682,47.98241,26
S2B_MSIL2A_20171206T094349_33_31,S1B_IW_GRDH_1SDV_20171206T163254_34TCR_33_31,2017-12-06 09:43:49,2017-12-06 16:32:54,0.13327,0.13327,18.9475,45.69491,26
S2B_MSIL2A_20170930T095019_28_26,S1B_IW_GRDH_1SDV_20170929T045032_34UEG_28_26,2017-09-30 09:50:19,2017-09-29 04:50:32,0.65027,0.65687,21.54327,55.6588,26
S2A_MSIL2A_20170816T095031_84_4,S1A_IW_GRDH_1SDV_20170816T161958_34UEG_84_4,2017-08-16 09:50:31,2017-08-16 16:19:58,0.88957,0.88957,22.62085,55.88655,26
S2A_MSIL2A_20180507T93033_5_4,S1A_IW_GRDH_1SDV_20180506T042655_35UMA_5_4,2018-05-07 09:30:33,2018-05-06 04:26:55,0.92604,0.92282,25.5396,54.98969,26
S2B_MSIL2A_20170924T93020_25_19,S1B_IW_GRDH_1SDV_20170924T155448_35UMB_25_19,2017-09-24 09:30:20,2017-09-24 15:54:48,0.68913,0.68913,25.89426,55.73051,26
S2B_MSIL2A_20170914T093029_33_71,S1A_IW_GRDH_1SDV_20170914T162516_34TEQ_33_71,2017-09-14 09:30:29,2017-09-14 16:25:16,0.74967,0.74967,21.50439,44.38033,26
